id,popularity,original_title,cast,director,tagline,keywords,overview,genres,release_year
22494,0.250351,Frequently Asked Questions About Time Travel,Chris O'Dowd|Dean Lennox Kelly|Anna Faris|Meredith MacNeill|Marc Wootton,Gareth Carrivick,Three guys. One pub. Too much time on their hands.,time travel|pub,Three men walk into a bar; two geeks and a cynic. They are three ordinary blokes who all have dreams and hopes for an exciting and better future,Drama|Comedy|Science Fiction|Romance,2009
33806,0.249839,De helaasheid der dingen,Kenneth Vanbaeden|Valentijn Dhaenens|Koen De Graeve|Wouter Hendrickx|Johan Heldenbergh,Felix Van Groeningen,,male nudity|big family|alcoholism|men in underwear|uncle nephew relationship,"13-year-old Gunther Strobbe grows up surrounded by alcohol, trash and his completely useless father and uncles. Slowly but surely, he's being prepared for the same hapless life. Can he defy his destiny?",Drama|Comedy,2009
25704,0.249295,Post Grad,Alexis Bledel|Zach Gilford|Rodrigo Santoro|Jane Lynch|Carol Burnett,Vicky Jenson,A Pre-Life Crisis.,career|family|unemployment|woman director|graduation speech,"Ryden Malby has a master plan. Graduate college, get a great job, hang out with her best friend and find the perfect guy. But her plan spins hilariously out of control when sheâ€™s forced to move back home with her eccentric family.",Comedy,2009
21398,0.321244,Grace,Jordan Ladd|Samantha Ferris|Gabrielle Rose|Stephen Park|Serge Houde,Paul Solet,Love. Undying.,,"In the wake of a horrific car accident that kills her husband, Michael, expectant mother Madeline Matheson discovers that her daughter, Grace, has died in the womb. Ignoring her doctor's warnings that the fetus must be removed from her body, a grief-stricken Matheson demands to carry the child to term -- even if it endangers her own life to do so. Curiously, little Grace emerges undead -- and with a craving for human blood.",Horror|Thriller,2009
25183,0.118533,Paper Heart,Michael Cera|Charlyne Yi|Jake Johnson|Gill Summers|Martin Starr,Nicholas Jasenovec,A story about love that's taking on a life on its own.,love|independent film|aftercreditsstinger,"Paper Heart follows Nick and Charlyne on a cross-country journey to document what exactly ""love"" is. Interviewing ministers, happily married couples, chemists, romance novelists, divorce lawyers, a group of children and more, the determined young girl attempts to find definition and perhaps even experience the mysterious emotion.",Comedy|Drama|Romance,2009
21469,0.242864,Across the Hall,Mike Vogel|Brittany Murphy|Danny Pino|Brad Greenquist|Arie Verveen,Alex Merkin,Your worst fears are waiting...,hotel|neo-noir,"Convinced that his fiancee is cheating on him, a man follows her to a hotel and calls his best friend to help him avoid a calamity.",Thriller|Mystery|Romance,2009
27310,0.242794,The Marine 2,"Michael Rooker|Temuera Morrison|Lara Cox|Ted DiBiase, Jr.|Able Wanamakok",Roel ReinÃ©,,sequel,Rebels seize control of the hotel where a Marine sniper and his wife are staying. Can he save the day?,Action|Adventure|Drama|Thriller,2009
25642,0.242239,Ben 10: Alien Swarm,Ryan Kelley|Galadriel Stineman|Nathan Keyes|Alyssa Diaz|Herbert Siguenza,Alex Winter,"When evil threatens, it's hero time.",,"Ben tenison is back in this all new Comedy Central, Movie, Based on the current Alien Force story. Alien swarm picks up with Ben 10 as a full fledged plumber but he's about to leave the ranks to do what he believes is right.",Adventure,2009
20606,0.240757,Doghouse,Stephen Graham|Danny Dyer|Noel Clarke|Emil Marwa|Lee Ingleby,Jake West,,zombies|virus|drinking weekend,Six men with mid-life anxiety set out for a weekend in the country in an attempt to reconnect with their masculinity. What they find is a catastrophe so horrible and bizarre that a mid-life crisis turns out to be exactly what they need to survive it...,Comedy|Horror,2009
24001,0.168316,The Hills Run Red,Sophie Monk|William Sadler|Tad Hilgenbrink|Janet Montgomery|Mike Straub,Dave Parker,Trespassers will be slaughtered...,movie in movie|slasher,"A group of young horror fans go searching for a film that mysteriously vanished years ago but instead find that the demented killer from the movie is real, and he's thrilled to meet fans who will die gruesomely for his art.",Horror,2009
18898,0.271818,Looking for Eric,Eric Cantona|Steve Evets|Stephanie Bishop|John Henshaw|Gerard Kearns,Ken Loach,"To win back the love of his life, Eric's going to need a little training.",ex-lover|independent film|social satire|soccer,A man trying to put his life back on track gets some advice from an unexpected benefactor (the ex football player Eric Cantona) in this comedy-drama from acclaimed British director Ken Loach.,Comedy|Drama,2009
26320,0.235045,Taking Woodstock,Demetri Martin|Imelda Staunton|Henry Goodman|Liev Schreiber|Jonathan Groff,Ang Lee,,music festival|independent film|catskills|dog tags,"The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighborâ€™s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his lifeâ€“and American cultureâ€“forever.",Music|Comedy|Drama,2009
72962,0.781772,George & A.J.,Steve Purcell|Jason Topolski|Bob Peterson,Josh Cooley,,pixar animated short,George &amp; A.J. is a short film created by Pixar which uses characters from the film Up to tell what Nurses George and A.J. did after Carl Fredricksen left with his house tied to balloons in the feature film.,Animation|Adventure|Comedy|Family|Fantasy,2009
26342,0.235186,The Terminators,Jeremy London|A Martinez|Paul Logan|Lauren Walsh|Stephen Blackehart,Xavier S. Puslowski,"Built to protect mankind, now programmed to destroy.",cyborg,A small band of resistance fighters battle the cyborgs that have taken control of the planet.,Action|Horror|Science Fiction,2009
25405,0.118447,Taking Chance,Kevin Bacon|Tom Aldredge|Nicholas Art|Blanche Baker|Guy Boyd,Ross Katz,"When one falls, another brings him home.",war crimes|warlord|war victim|military,"Lt. Col. Michael Strobl, a volunteer military escort accompanies the body of Lance Cpl. Chance Phelps to his hometown in Wyoming.",Drama|History|War,2009
14410,0.232346,Notorious,Jamal Woolard|Derek Luke|Naturi Naughton|Antonique Smith|Angela Bassett,"George Tillman, Jr.",The story of the man behind the legend.,musical|rap music|boom box|rapping|crack addict,"NOTORIOUS is the story of Christopher Wallace. Through raw talent and sheer determination, Wallace transforms himself from Brooklyn street hustler (once selling crack to pregnant women) to one of the greatest rappers of all time; THE NOTORIOUS B.I.G. Follow his meteoric rise to fame and his refusal to succumb to expectations - redefining our notion of ""The American Dream.""",Drama|Music,2009
46420,0.23156,The Loved Ones,Xavier Samuel|Jessica McNamee|Robin McLeavy|Victoria Thaine|John Brumpton,Sean Byrne,Don't break her heart,killing|high school|female killer|revenge|prom,"Lola Stone asked Brent Mitchell to the prom, but Brent said no, and now he's screwed. What happens when Lola doesn't get what she wants? She enlists Daddy's help to throw a prom of her own, where she is queen and Brent is king -- whether he likes it or not. THE LOVED ONES is what happens when puppy love goes horribly, violently wrong. Brent should have said yes...",Horror,2009
26171,0.230953,Everybody's Fine,Robert De Niro|Drew Barrymore|Kate Beckinsale|Sam Rockwell|Melissa Leo,Kirk Jones,Frank's travelling light but carrying excess baggage.,family relationships|doctor|retired|visit|widower,"Eight months after the death of his wife, Frank Goode looks forward to a reunion with his four adult children. When all of them cancel their visits at the last minute, Frank, against the advice of his doctor, sets out on a road trip to reconnect with his offspring. As he visits each one in turn, Frank finds that his children's lives are not quite as picture-perfect as they've made them out to be.",Drama,2009
22259,0.230359,Bionicle: The Legend Reborn,Jeff Bennett|Dee Bradley Baker|Jim Cummings|Michael Dorn|Mark Famiglietti,Mark Baldo,,,"Once the ruler of an entire universe, the Great Spirit Mata Nui finds himself cast out of his own body, his spirit trapped inside the fabled Mask of Life, hurtling through space. After landing on the far-away planet of Bara Magna, the mask creates a new body for Mata Nui, who unwillingly gets caught up in the furious battles of the nearly barren and dangerous planet.",Action|Adventure|Animation|Family|Science Fiction,2009
34592,0.428574,ZMD: Zombies of Mass Destruction,Janette Armand|Doug Fahl|Cooper Hopkins|Bill Johns|Russell Hodgkinson,Kevin Hamedani,They're just like you ... only dead,racist|religion,"An idyllic island town is under attack by that most invasive of pests: zombies! Port Gamble is being overrun with braineaters, and the people seem powerless to stave them off. But wait, a rag tag band of rebels is trying to turn the tide and push the invading hordes of undead back.",Horror,2009
25196,0.226009,Crazy Heart,Jeff Bridges|Maggie Gyllenhaal|Colin Farrell|Robert Duvall|Paul Herman,Scott Cooper,"The harder the life, the sweeter the song.",taxi|country music|journalist|guitar|bar,"When reporter Jean Craddock interviews Bad Blake -- an alcoholic, seen-better-days country music legend -- they connect, and the hard-living crooner sees a possible saving grace in a life with Jean and her young son. But can he leave behind an existence playing in the shadow of Tommy, the upstart kid he once mentored?",Drama|Music|Romance,2009
28479,0.225875,The Three Investigators and the Secret of Terror Castle,Cameron Monaghan|James Faulkner|Jonathan Pienaar|Axel Milberg|Julia Bremermann,Florian Baxmeyer,,private detective,"A new case for the cult detectives! Not by coincidence, a mysterious videotape falls into the hands of Jupiter Jones (CHANCELLOR MILLER), Pete Crenshaw (NICK PRICE) and Bob Andrews (CAMERON MONAGHAN) during Jupiter's birthday party in Rocky Beach. On it is a recording of Jupiter's long dead parents. In their message they want to communicate to their son the key to an especially tricky riddle.",Mystery|Adventure|Family,2009
23173,0.213292,Tormented,Alex Pettyfer|April Pearson|Dimitri Leonidas|Calvin Dean|Tuppence Middleton,Jon Wright,,suicide|drowning|bullying|swimming pool|revenge,"The film centers on Darren Mullet, a bullied asthmatic, driven to suicide by his tormented life - ignored by his parents, ridiculed by his teachers and bullied at school. He returns from the dead to pay his teenage tormentors a final visit.",Comedy|Horror,2009
19905,0.196421,"The Goods: Live Hard, Sell Hard",Jeremy Piven|Ving Rhames|James Brolin|David Koechner|Kathryn Hahn,Neal Brennan,,duringcreditsstinger,"Who is Don Ready? Salesman? Lover? Song Stylist? Semi-professional dolphin trainer? Ready is all of the above - except for a dolphin trainer. When heâ€™s asked to help save an ailing local car dealership from bankruptcy, Ready and his ragtag crew descend on the town of Temecula like a pack of coyotes on a basket full of burgers.",Comedy,2009
33195,0.222544,Triage,Colin Farrell|Paz Vega|Christopher Lee|Kelly Reilly|Jamie Sives,Danis TanoviÄ‡,,,"Mark and David are best friends, photo journalists going from war to war. In the spring of 1988, they're in Kurdistan, at an isolated mountain clinic, waiting for an offensive. David's had enough - he wants to go home to Dublin to his pregnant wife. He leaves, with Mark promising to follow in a few days. A week or so later, Mark's home after being wounded, but David's not been heard from. Mark's slow recovery and uncharacteristic behavior alarm his girlfriend, Elena, who asks her grandfather, a Spanish psychologist, to come to Dublin to help. Are there things the carefree and detached journalist is bottling up? Is he a casualty of war?",Drama|Thriller|Mystery,2009
